property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
28974,-37.810363,145.003021,3 Thompson Street,ABBOTSFORD,BANYULE,19977,0.924,16,1,22,12,7,4
92448,-37.976738,145.08126,80 Blackwood Avenue,MENTONE,WEST WIMMERA,19865,1.521,43,1,0,0,0,0
84655,-37.87881,144.991767,14 Robert Street,ELWOOD,MORELAND,19955,0.444,not available,0,111,50,47,25
72051,-37.8502731,145.2670136,13 Waranga Road,BAYSWATER,INDIGO,19870,0.955,41,1,-1,0,0,0
29999,-37.769933,144.990172,36 Ryan Street,NORTHCOTE,MURRINDINDI,20016,0.449,28,1,0,0,0,0
28672,-37.807192,144.985357,62 Cambridge Street,COLLINGWOOD,MOONEE VALLEY,19977,0.722,16,1,41,17,12,6
86325,-37.903505,144.994052,2 Vaucluse Street,BRIGHTON,HUME,19952,0.766,not available,0,332,214,155,80
31129,-37.763841,145.011529,32 Hammond Street,THORNBURY,LATROBE,20015,1.273,29,1,2,2,1,0
29965,-37.772429,144.997128,34 Helen Street,NORTHCOTE,MURRINDINDI,20016,0.328,28,1,0,0,0,0
12981,-37.698565,144.751678,32 Pimelea Way,HILLSIDE,GREATER DANDENONG,20000,2.0,34,1,36,9,6,3
32169,-37.749869,145.020715,2 Bingo Street,PRESTON,BOROONDARA,20013,1.87,33,1,12,3,2,1
71379,-37.8411942,145.2213898,3 Cassia Court,WANTIRNA,CENTRAL GOLDFIELDS,19871,2.487,37,1,0,0,0,0
31225,-37.761256,145.006263,4 Clyde Street,THORNBURY,LATROBE,20015,0.869,29,1,2,2,1,0
14254,-37.751665,144.897466,30 Cooper Street,ESSENDON,NILLUMBIK,20037,1.716,16,1,4,1,1,1
31025,-37.764943,145.017842,251 Darebin Road,THORNBURY,LATROBE,19930,1.584,26,1,2,2,1,0
73786,-37.8577,145.279484,5 Warbler Court,BORONIA,TOWONG,19869,0.528,44,1,0,0,0,0
4157,-37.83945,144.878528,16 Chalmers Lane,NEWPORT,MANSFIELD,19994,0.575,not available,0,0,0,0,0
74324,-37.888037,145.036315,3 Heatherbrae Avenue,CAULFIELD,MELTON,19942,0.551,24,1,87,28,19,10
1322,-37.803828,144.904359,66 Whitehall Street,FOOTSCRAY,WHITTLESEA,20025,0.322,10,1,152,69,45,23
93603,-37.996032,145.078801,69 McIndoe Parade,PARKDALE,STONNINGTON,19864,0.393,45,1,19,4,3,1
43657,-37.70321,145.08544,28 Dunn Street,WATSONIA,MANNINGHAM,19984,0.874,42,1,11,6,4,2
42892,-37.717361,145.079986,163 Somers Avenue,MACLEOD,WANGARATTA,19984,0.787,42,1,0,0,0,0
88033,-37.940319,145.058301,1/30 Matilda Road,MOORABBIN,MANSFIELD,19872,1.699,37,1,0,0,0,0
94240,-38.07892,145.125756,78 Valetta Street,CARRUM,QUEENSCLIFFE,19858,0.535,58,1,0,0,0,0
63439,-37.80683,145.272296,12  Fortuna Avenue,CROYDON,CARDINIA,19878,1.462,42,1,25,10,5,3
4010,-37.847023,144.8638611,1/10 Blenheim Road,NEWPORT,MANSFIELD,19994,1.798,not available,0,0,0,0,0
90752,-37.962323,145.081107,5 Barclay Drive,CHELTENHAM,YARRA RANGES,19866,2.377,40,1,5,3,2,1
10154,-37.791123,144.926585,17 Gordon Crescent,KENSINGTON,SOUTH GIPPSLAND,20041,0.455,9,1,2,0,0,0
29029,-37.805696,144.9932,41 Russell Street,ABBOTSFORD,BANYULE,19976,0.139,18,1,22,12,7,4
9342,-37.8555069,144.7152557,18 Ellesmere Way,TRUGANINA,CENTRAL GOLDFIELDS,46468,3.246,not available,0,0,0,0,0
15548,-37.732005,144.876543,127 Haldane Road,NIDDRIE,MANSFIELD,20033,4.253,26,1,0,0,0,0
42779,-37.719312,145.089971,11 Hedline Place,MACLEOD,WANGARATTA,19984,1.076,42,1,0,0,0,0
55417,-37.841781,145.065501,28 Acheron Avenue,CAMBERWELL,MELBOURNE,19851,0.795,21,1,23,11,8,5
57742,-37.8280907,145.1460114,19 Molleton Street,BLACKBURN,GREATER GEELONG,19897,0.937,27,1,1,2,2,1
80771,-37.98487,145.227337,13 Sarona Street,DANDENONG,CARDINIA,19888,1.644,45,1,25,10,5,3
94745,-37.906201,145.035261,13 Queen Street,ORMOND,MOIRA,19941,0.506,27,1,0,0,0,0
77411,-37.926289,145.185944,11 Lords Avenue,MULGRAVE,MACEDON RANGES,19913,3.845,35,1,1,1,1,0
68180,-37.845695,145.013236,674 Orrong Road,TOORAK,MANNINGHAM,19946,0.568,14,1,11,6,4,2
28823,-37.8087311,144.9941559,14 Park Street,ABBOTSFORD,BANYULE,19977,0.236,16,1,22,12,7,4
38334,-37.771384,145.031647,49 Bennett Street,ALPHINGTON,BANYULE,19932,0.72,29,1,22,12,7,4
9668,-37.853466,144.716712,8 Keats Court,TRUGANINA,CENTRAL GOLDFIELDS,46468,3.256,not available,0,0,0,0,0
57766,-37.81405,145.160081,2 Hartigan Street,BLACKBURN,GREATER GEELONG,19898,1.109,27,1,1,2,2,1
56149,-37.855807,145.107725,11 Montpellier Rd,BURWOOD,MARIBYRNONG,19840,2.016,not available,0,22,7,5,3
93598,-37.989843,145.088972,67 Mc Swain Street,PARKDALE,STONNINGTON,19864,1.165,45,1,19,4,3,1
36117,-37.675696,145.024991,103 Messmate Street,LALOR,KINGSTON,20007,1.075,46,1,13,4,2,1
72152,-37.8455797,145.2509234,2 Rodney Street,BAYSWATER,INDIGO,19870,1.571,41,1,-1,0,0,0
64263,-37.791723,145.296873,32 Allendale Road,CROYDON,CARDINIA,19878,1.489,42,1,25,10,5,3
92501,-38.018648,145.098263,1 Helm Street,ASPENDALE,YARRIAMBIACK,19862,1.012,51,1,0,0,0,0
49966,-37.774885,145.09622,17 Prospect Road,BULLEEN,MARIBYRNONG,19935,3.699,34,1,22,7,5,3
80963,-37.982331,145.203207,"2 Purdy Avenue,",DANDENONG,CARDINIA,19888,1.023,45,1,25,10,5,3
74767,-37.898562,145.054082,2/110 Neville Street,CARNEGIE,MELBOURNE,19941,1.371,27,1,23,11,8,5
34810,-37.726154,144.995027,38 Crispe Street,RESERVOIR,EAST GIPPSLAND,20011,0.726,37,1,1,0,0,0
84986,-37.874068,144.98063,49 Dickens Street,ELWOOD,MORELAND,19956,1.24,not available,0,111,50,47,25
42660,-37.740596,145.088898,9 Christine Street,VIEWBANK,MANNINGHAM,19936,2.017,36,1,11,6,4,2
77683,-37.9312713,145.1652294,2/48 Glencairn St,MULGRAVE,MACEDON RANGES,19913,2.276,35,1,1,1,1,0
95636,-37.9242477,145.0491638,36 Hutchinson Street,BENTLEIGH,HOBSONS BAY,19938,1.205,32,1,20,14,15,10
23618,-37.645144,144.901849,39 Clifton Road,GREENVALE,HORSHAM,44817,2.766,35,1,0,0,0,0
14453,-37.759046,144.902879,41 St Kinnord Street,ABERFELDIE,MITCHELL,20037,1.218,16,1,14,5,3,1
96539,-37.9992,145.270539,15a Katrina Close,HALLAM,GLEN EIRA,19885,2.063,50,1,15,4,2,1
10055,-37.784311,144.934874,133 Princes Street,FLEMINGTON,WHITTLESEA,19971,0.578,11,1,152,69,45,23
47620,-37.724156,145.158358,9 Hill Mews,ELTHAM,FRANKSTON,19987,1.5,52,1,3,3,2,1
29974,-37.7764473,145.0152893,34 Stafford Street,NORTHCOTE,MURRINDINDI,19930,0.335,26,1,0,0,0,0
21285,-37.766539,144.949321,48 PEARSON STREET,BRUNSWICK WEST,MARIBYRNONG,19968,0.912,16,1,22,7,5,3
44519,-37.686442,145.115321,2 Emerald Court,GREENSBOROUGH,GLEN EIRA,19985,2.044,46,1,15,4,2,1
24966,-37.6077156,144.926239,10 Bodmin Court,CRAIGIEBURN,YARRA RANGES,40221,1.641,41,1,5,3,2,1
41799,-37.750503,145.080868,2 Yellow Box Terrace,HEIDELBERG,MONASH,19936,1.548,36,1,16,4,3,2
9355,-37.854877,144.715876,19 Ellesmere Way,TRUGANINA,CENTRAL GOLDFIELDS,46468,3.234,not available,0,0,0,0,0
85960,-37.892501,144.995614,102 Head Street,BRIGHTON,HUME,19953,0.884,not available,0,332,214,155,80
16309,-37.697778,144.935373,106 Justin Avenue,GLENROY,WYNDHAM,20031,1.743,30,1,99,43,33,20
49786,-37.809844,145.061149,954 Burke Road,DEEPDENE,BULOKE,19853,1.872,15,1,0,0,0,0
36142,-37.675856,145.026419,119 Messmate Street,LALOR,KINGSTON,20007,1.179,46,1,13,4,2,1
47613,-37.706789,145.175032,9 Goodlet Place,ELTHAM,FRANKSTON,19987,2.509,52,1,3,3,2,1
72594,-37.838083,145.258766,8 Lawrence Court,BAYSWATER,INDIGO,19870,0.917,41,1,-1,0,0,0
8205,-37.748397,144.745237,19 Mockridge Avenue,BURNSIDE,MOYNE,20001,4.765,30,1,0,0,0,0
7215,-37.743208,144.77235,13 Sutherland Street,ALBANVALE,HEPBURN,20001,2.436,30,1,-1,0,0,0
3070,-37.82267,144.8899231,20 Hughes Street,YARRAVILLE,MITCHELL,19996,0.758,not available,0,14,5,3,1
85837,-37.8790054,145.0090332,8 Mulgrave Street,ELSTERNWICK,MORELAND,19954,0.958,not available,0,111,50,47,25
88953,-37.944983,145.024361,6 Frederico Street,HIGHETT,GREATER DANDENONG,19872,1.582,37,1,36,9,6,3
5427,-37.788148,144.858544,1/40 Melon Street,BRAYBROOK,HUME,20022,1.294,16,1,332,214,155,80
45746,-37.728243,145.132523,1/42 Reichelt Avenue,MONTMORENCY,PORT PHILLIP,19986,1.735,48,1,25,8,5,3
13895,-37.756822,144.91245,159 Buckley Street,ESSENDON,NILLUMBIK,20037,0.342,16,1,4,1,1,1
71997,-37.850941,145.259006,11 Marie Wallace Way,BAYSWATER,INDIGO,19870,1.301,41,1,-1,0,0,0
73776,-37.849546,145.302458,5 Melrose Court,BORONIA,TOWONG,19869,1.997,44,1,0,0,0,0
31240,-37.758047,144.992996,401 St Georges Road,THORNBURY,LATROBE,20014,0.593,31,1,2,2,1,0
32574,-37.74,145.020993,30 Kenneth Street,PRESTON,BOROONDARA,20012,1.806,35,1,12,3,2,1
43412,-37.714794,145.077971,1/3 Herbert Street,WATSONIA,MANNINGHAM,19984,0.667,42,1,11,6,4,2
96263,-37.9247475,145.0330505,8 Twisden Road,BENTLEIGH,HOBSONS BAY,19938,0.217,32,1,20,14,15,10
49393,-37.810407,145.087923,30A Yarrbat Avenue,BALWYN,HOBSONS BAY,19894,1.546,22,1,20,14,15,10
76028,-37.903732,145.088924,29 Queens Avenue,OAKLEIGH,WANGARATTA,19917,0.377,25,1,0,0,0,0
7712,-37.779437,144.797394,102 Maxweld Street,ARDEER,SWAN HILL,20004,2.408,23,1,1,0,0,0
7874,-37.773362,144.800375,43 Glinden Avenue,ARDEER,SWAN HILL,20003,1.939,26,1,1,0,0,0
30213,-37.7686653,144.994339,54 Arthurton Road,NORTHCOTE,MURRINDINDI,20016,0.157,28,1,0,0,0,0
49792,-37.802672,145.074926,98A Belmore Road,BALWYN,HOBSONS BAY,19893,2.488,20,1,20,14,15,10
35338,-37.703213,145.034351,60 Ayr Street,RESERVOIR,EAST GIPPSLAND,20008,2.184,44,1,1,0,0,0
79349,-37.939118,145.162373,745 Princes Highway,SPRINGVALE,GREATER BENDIGO,19913,1.395,35,1,0,0,0,0
87631,-37.933287,145.013696,32 Kingston Street,HAMPTON,WYNDHAM,19949,1.192,not available,0,99,43,33,20
80543,-38.001199,145.17021,89 Church Rd,KEYSBOROUGH,KINGSTON,19889,3.166,42,1,13,4,2,1
43047,-37.724183,145.104034,276 Yallambie Road,YALLAMBIE,MAROONDAH,19986,1.828,48,1,23,3,2,1
79578,-37.984658,145.160364,118 Darren Road,KEYSBOROUGH,KINGSTON,19890,2.422,40,1,13,4,2,1
70185,-37.861957,145.104575,54 Silver Ash Avenue,ASHWOOD,DAREBIN,19840,1.453,not available,0,41,21,15,8
62893,-37.8280983,145.2610779,375 Canterbury Road,HEATHMONT,HORSHAM,19871,1.451,37,1,0,0,0,0
37255,-37.639282,145.028354,3 Sebastion Street,EPPING,FRANKSTON,20005,1.466,51,1,3,3,2,1
44371,-37.705996,145.091467,16 Santon Street,GREENSBOROUGH,GLEN EIRA,19984,0.872,42,1,15,4,2,1
62884,-37.8226051,145.2427654,36 Myrtle Avenue,HEATHMONT,HORSHAM,19871,0.655,37,1,0,0,0,0
60032,-37.821485,145.193461,476 Mitcham Road,MITCHAM,PORT PHILLIP,19900,0.408,31,1,25,8,5,3
74542,-37.88602,145.063724,12 Poplar Grove,CARNEGIE,MELBOURNE,19920,0.453,19,1,23,11,8,5
54683,-37.8169174,145.0238037,7 College Street,HAWTHORN,YARRA,19905,0.552,10,1,15,7,5,3
16501,-37.6983643,144.9389191,133 Morell Street,GLENROY,WYNDHAM,19961,1.774,29,1,99,43,33,20
55876,-37.833992,145.055818,673 Burke Road,CAMBERWELL,MELBOURNE,19853,0.863,15,1,23,11,8,5
44737,-37.689687,145.126386,25 Yaralla Crescent,ST HELENA,SOUTHERN GRAMPIANS,19985,2.25,46,1,0,0,0,0
45939,-37.726171,145.133012,2/36 Kirwana Grove,MONTMORENCY,PORT PHILLIP,19986,1.576,48,1,25,8,5,3
18810,-37.693441,144.913277,4 Freeland Grove,JACANA,ALPINE,20031,0.294,30,1,0,0,0,0
60220,-37.811058,145.2101288,7 Irene Crescent,MITCHAM,PORT PHILLIP,19901,0.902,33,1,25,8,5,3
67888,-37.8432236,145.0055695,16 Woodside Crescent,TOORAK,MANNINGHAM,19947,0.337,12,1,11,6,4,2
95195,-37.908473,145.03317,22 Jean Street,MCKINNON,HORSHAM,19940,0.494,28,1,0,0,0,0
47656,-37.715938,145.151966,98 Bible Street,ELTHAM,FRANKSTON,19987,0.451,52,1,3,3,2,1
90693,-37.961633,145.043243,41 Olympic Avenue,CHELTENHAM,YARRA RANGES,19866,1.138,40,1,5,3,2,1
51278,-37.789729,145.115774,33 Koolkuna Avenue,DONCASTER,MORELAND,20042,3.317,22,1,111,50,47,25
82490,-37.906873,145.273453,1 Bonaparte Place,ROWVILLE,BALLARAT,19867,3.381,49,1,2,1,1,0
56431,-37.858144,145.110585,24 Cookson Way,BURWOOD,MARIBYRNONG,19840,1.724,not available,0,22,7,5,3
89448,-37.9546432,145.0109406,30 Tennyson Street,SANDRINGHAM,PYRENEES,19948,0.737,not available,0,0,0,0,0
81712,-37.98702,145.246254,12 Dorothy Street,DOVETON,HINDMARSH,19888,3.218,45,1,0,0,0,0
41110,-37.701219,145.066012,71 Noorong Avenue,BUNDOORA,WODONGA,19984,1.903,42,1,3,0,0,0
47405,-37.707511,145.170251,63 Frank Street,ELTHAM,FRANKSTON,19987,2.084,52,1,3,3,2,1
39487,-37.67914,145.052034,11 Silky Oak Drive,BUNDOORA,WODONGA,20007,3.325,46,1,3,0,0,0
7109,-37.780848,144.838271,9 Rawson Avenue,SUNSHINE,KNOX,20021,0.977,20,1,23,5,3,2
96780,-38.018338,145.283257,36 Bella Crescent,HALLAM,GLEN EIRA,19885,1.183,50,1,15,4,2,1
72176,-37.850362,145.254011,2/86 Bona Vista Road,BAYSWATER,INDIGO,19870,1.568,41,1,-1,0,0,0
44536,-37.71238,145.100069,2 Oliver Court,GREENSBOROUGH,GLEN EIRA,19985,1.181,46,1,15,4,2,1
67280,-37.7712063,145.3542104,26 Bella Vista Way,LILYDALE,FRANKSTON,19876,1.836,51,1,3,3,2,1
44046,-37.688846,145.10203,10 Akima Close,GREENSBOROUGH,GLEN EIRA,19985,1.767,46,1,15,4,2,1
20087,-37.795167,144.975087,2 Kay Street,CARLTON,STRATHBOGIE,19975,1.758,19,1,0,0,0,0
27546,-37.5792351,144.9306946,7 Cheltenham Close,CRAIGIEBURN,YARRA RANGES,40221,2.746,41,1,5,3,2,1
31231,-37.7612419,144.9992828,4 Woolton Avenue,THORNBURY,LATROBE,20015,0.373,29,1,2,2,1,0
56840,-37.841846,145.102412,65 Murray Drive,BURWOOD,MARIBYRNONG,19895,1.994,22,1,22,7,5,3
18700,-37.676331,144.933939,32 RIGGALL ST,DALLAS,MOORABOOL,20030,1.465,32,1,7,2,1,0
14200,-37.756208,144.929517,29 Albion Street,ESSENDON,NILLUMBIK,20037,1.171,16,1,4,1,1,1
35269,-37.726559,144.992377,592 Gilbert Road,RESERVOIR,EAST GIPPSLAND,20011,0.937,37,1,1,0,0,0
32450,-37.7309723,145.0115356,263 Tyler Street,PRESTON,BOROONDARA,20011,0.822,37,1,12,3,2,1
17971,-37.675541,144.933076,10 Boort Street,DALLAS,MOORABOOL,20030,1.449,32,1,7,2,1,0
36145,-37.6621947,145.029974,12 Luzon Court,LALOR,KINGSTON,20005,1.091,51,1,13,4,2,1
63492,-37.798152,145.292945,13 Henty Court,CROYDON,CARDINIA,19878,1.126,42,1,25,10,5,3
75426,-37.896603,145.05321,70 Morgan Street,CARNEGIE,MELBOURNE,19942,1.231,24,1,23,11,8,5
56445,-37.856243,145.121624,247 Highbury Road,BURWOOD,MARIBYRNONG,19840,2.104,not available,0,22,7,5,3
85484,-37.878633,145.009818,292 Glen Eira Road,ELSTERNWICK,MORELAND,19954,1.037,not available,0,111,50,47,25
9755,-37.903451,144.633059,17 Foster Street,WERRIBEE,LODDON,19921,2.503,not available,0,0,0,0,0
26609,-37.581702,144.920717,35  Somersby Road,CRAIGIEBURN,YARRA RANGES,40221,2.995,41,1,5,3,2,1
83776,-37.8544388,145.0006409,26 Newry Street,WINDSOR,MAROONDAH,19957,0.777,not available,0,23,3,2,1
80209,-37.99673,145.151561,4 Chris Court,KEYSBOROUGH,KINGSTON,19890,3.963,40,1,13,4,2,1
12004,-37.713513,144.769837,1 Munjong Place,DELAHEY,BULOKE,20000,1.429,34,1,0,0,0,0
17294,-37.7105,144.940538,45A Halsbury Street,HADFIELD,WYNDHAM,19962,1.819,27,1,99,43,33,20
23133,-37.7483559,144.9505768,72A Queen Street,COBURG,MOONEE VALLEY,19966,1.201,20,1,41,17,12,6
69715,-37.8684425,145.1022339,2/9 Jordan Street,ASHWOOD,DAREBIN,19840,1.038,not available,0,41,21,15,8
93233,-37.997919,145.092004,32 Warren Road,MORDIALLOC,PORT PHILLIP,19863,1.036,48,1,25,8,5,3
12411,-37.722755,144.78022,16 Masefield Court,DELAHEY,BULOKE,20001,1.393,30,1,0,0,0,0
48010,-37.802678,145.024177,18 Holroyd Street,KEW,SOUTH GIPPSLAND,19905,2.132,10,1,2,0,0,0
9498,-37.86124,144.726248,35 Cheviot Drive,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.093,not available,0,0,0,0,0
55715,-37.840212,145.066576,468 Camberwell Road,CAMBERWELL,MELBOURNE,19851,0.597,21,1,23,11,8,5
9497,-37.860224,144.72145,35 Barchester Ave,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.521,not available,0,0,0,0,0
35111,-37.717859,144.995769,5 Willoughby Street,RESERVOIR,EAST GIPPSLAND,20010,0.993,40,1,1,0,0,0
69844,-37.862043,145.102732,27 Vannam Drive,ASHWOOD,DAREBIN,19840,1.526,not available,0,41,21,15,8
13720,-37.744438,144.921444,11 Hesleden Street,ESSENDON,NILLUMBIK,20036,0.311,19,1,4,1,1,1
40026,-37.680587,145.072953,20 Princeton Tce,BUNDOORA,WODONGA,19984,3.509,42,1,3,0,0,0
61069,-37.820255,145.230099,1/23 Haig Street,RINGWOOD,MACEDON RANGES,19902,0.496,35,1,1,1,1,0
22270,-37.744049,144.976597,20 Younger Street,COBURG,MOONEE VALLEY,19965,1.181,22,1,41,17,12,6
36290,-37.671065,145.031146,221 Dalton Road,LALOR,KINGSTON,20006,1.358,48,1,13,4,2,1
56012,-37.839593,145.08183,9 Mayfield Avenue,CAMBERWELL,MELBOURNE,19850,0.736,23,1,23,11,8,5
59241,-37.830385,145.199356,1/31 Halls Parade,MITCHAM,PORT PHILLIP,19900,1.521,31,1,25,8,5,3
18543,-37.689649,144.92867,26 Ernest Street,BROADMEADOWS,WODONGA,20030,1.083,32,1,3,0,0,0
16463,-37.711048,144.948478,12a Bedford Street,HADFIELD,WYNDHAM,19962,1.133,27,1,99,43,33,20
73402,-37.848612,145.296423,28 Flinders Crescent,BORONIA,TOWONG,19869,1.688,44,1,0,0,0,0
33532,-37.716746,145.02316,10 Mulgrave Street,RESERVOIR,EAST GIPPSLAND,20010,1.422,40,1,1,0,0,0
61996,-37.824199,145.224529,44 Maidstone Street,RINGWOOD,MACEDON RANGES,19902,1.003,35,1,1,1,1,0
68091,-37.843436,145.014218,4/3 Stonehaven Court,TOORAK,MANNINGHAM,19946,0.816,14,1,11,6,4,2
61689,-37.798219,145.240633,29 Panfield Ave,RINGWOOD,MACEDON RANGES,19879,1.744,38,1,1,1,1,0
61610,-37.809197,145.234892,24 Junction Street,RINGWOOD,MACEDON RANGES,19902,0.908,35,1,1,1,1,0
53628,-37.825676,145.0086212,67 Cutter Street,RICHMOND,EAST GIPPSLAND,19906,0.229,8,1,1,0,0,0
35479,-37.700391,145.0227,7 Locher Avenue,RESERVOIR,EAST GIPPSLAND,20008,1.132,44,1,1,0,0,0
93627,-38.0234871,145.0982513,7 Gladstone Avenue,ASPENDALE,YARRIAMBIACK,19862,0.538,51,1,0,0,0,0
57857,-37.83002,145.142319,23 Banksia Street,BLACKBURN,GREATER GEELONG,19897,1.037,27,1,1,2,2,1
22960,-37.748493,144.970418,54 Walsh Street,COBURG,MOONEE VALLEY,19965,0.925,22,1,41,17,12,6
58040,-37.822381,145.148957,35 The Avenue,BLACKBURN,GREATER GEELONG,19898,0.273,27,1,1,2,2,1
23363,-37.637715,144.889476,11 Fleetwood Drive,GREENVALE,HORSHAM,40220,4.045,37,1,0,0,0,0
26784,-37.585118,144.916284,4 Gippsland Way,CRAIGIEBURN,YARRA RANGES,40221,3.02,41,1,5,3,2,1
32322,-37.744533,144.989899,22 Orient Grove,PRESTON,BOROONDARA,20013,0.909,33,1,12,3,2,1
4049,-37.834273,144.873345,"10/119-121 Blackshaws Road,",NEWPORT,MANSFIELD,19995,1.177,not available,0,0,0,0,0
91005,-37.973418,145.060109,8 Booker Street,CHELTENHAM,YARRA RANGES,19866,0.896,40,1,5,3,2,1
31534,-37.7631416,145.0156555,90 Speight Street,THORNBURY,LATROBE,20015,1.638,29,1,2,2,1,0
58094,-37.815829,145.165276,4 Luke Avenue,BLACKBURN,GREATER GEELONG,19899,0.998,28,1,1,2,2,1
15453,-37.736131,144.910055,7 Dublin Avenue,STRATHMORE,KNOX,20036,1.56,19,1,23,5,3,2
45489,-37.694577,145.1305941,8 Evelyn Way,ST HELENA,SOUTHERN GRAMPIANS,19985,2.225,46,1,0,0,0,0
77665,-37.922962,145.190693,2 Suffolk Grove,MULGRAVE,MACEDON RANGES,19913,4.402,35,1,1,1,1,0
2398,-37.7879181,144.8717041,60 Richelieu Street,MAIDSTONE,BAW BAW,20022,1.477,16,1,3,0,0,0
56274,-37.855468,145.126959,17 Malvina Street,BURWOOD,MARIBYRNONG,19875,2.202,not available,0,22,7,5,3
16226,-37.7096863,144.9141235,1/39 Chapman Avenue,GLENROY,WYNDHAM,20032,0.634,28,1,99,43,33,20
90287,-37.965879,145.07741,21 Eunice Drive,CHELTENHAM,YARRA RANGES,19866,2.005,40,1,5,3,2,1
91318,-37.977897,145.048962,16 Spicer Street,BEAUMARIS,TOWONG,19866,1.343,40,1,0,0,0,0
7628,-37.746208,144.765009,7 Zara Court,ALBANVALE,HEPBURN,20002,3.085,28,1,-1,0,0,0
24447,-37.710438,144.967767,5 Lock Street,FAWKNER,MONASH,19962,0.787,27,1,16,4,3,2
18120,-37.670831,144.936204,129 Dallas Drive,DALLAS,MOORABOOL,19960,1.067,33,1,7,2,1,0
4489,-37.835511,144.877895,47 Junction Street,NEWPORT,MANSFIELD,19995,0.89,not available,0,0,0,0,0
27786,-37.5819435,144.9381714,8 Liverpool Circuit,CRAIGIEBURN,YARRA RANGES,40221,2.256,41,1,5,3,2,1
48160,-37.809822,145.03047,24 Valentine Avenue,KEW,SOUTH GIPPSLAND,19904,1.397,12,1,2,0,0,0
65508,-37.8055894,145.3084037,9 Brompton Court,KILSYTH,SURF COAST,19877,2.344,46,1,1,0,0,0
16,-37.8201332,144.9558258,1607/8 Downie Street,MELBOURNE,BENALLA,22180,0.458,4,1,0,0,0,0
38738,-37.759492,145.033064,22 Cook Street,IVANHOE,BASS COAST,19933,1.508,31,1,0,0,0,0
61963,-37.8066673,145.2357483,40 Oliver Street,RINGWOOD,MACEDON RANGES,19902,1.186,35,1,1,1,1,0
890,-37.801237,144.905287,33 Wingfield Street,FOOTSCRAY,WHITTLESEA,20025,0.184,10,1,152,69,45,23
93051,-37.994846,145.086351,25 Booth Street,PARKDALE,STONNINGTON,19864,0.9,45,1,19,4,3,1
20520,-37.7648735,144.9582825,14 Lyle Street,BRUNSWICK,MARIBYRNONG,19968,0.337,16,1,22,7,5,3
91311,-37.9764283,145.0389081,16 Morey Road,BEAUMARIS,TOWONG,19866,1.75,40,1,0,0,0,0
41004,-37.714593,145.053399,62 Main Drive,BUNDOORA,WODONGA,19983,1.879,39,1,3,0,0,0
66827,-37.758519,145.341865,1/1 Clyde Street,LILYDALE,FRANKSTON,19876,0.613,51,1,3,3,2,1
54788,-37.8161888,145.0206757,93 Church Street,HAWTHORN,YARRA,19905,0.657,10,1,15,7,5,3
20519,-37.776752,144.969799,14 Luscombe Street,BRUNSWICK,MARIBYRNONG,19969,0.994,15,1,22,7,5,3
42940,-37.71951,145.085865,2 Clara Street,MACLEOD,WANGARATTA,19984,0.968,42,1,0,0,0,0
31720,-37.748775,145.00585,11 Flett Street,PRESTON,BOROONDARA,20013,0.615,33,1,12,3,2,1
52803,-37.822342,145.006205,25 Corsair Street,RICHMOND,EAST GIPPSLAND,19906,0.592,8,1,1,0,0,0
83430,-37.846685,144.989232,117 Charles Street,PRAHRAN,BOROONDARA,19958,0.32,not available,0,12,3,2,1
13553,-37.7230606,144.7671509,9 Basalt Court,DELAHEY,BULOKE,20001,2.438,30,1,0,0,0,0
7439,-37.732837,144.81937,35 Georgia Place,KEALBA,BASS COAST,20002,2.162,28,1,0,0,0,0
16083,-37.70894,144.89637,41 Balerno Circle,GOWANBRAE,WYNDHAM,20032,1.898,28,1,99,43,33,20
92174,-37.979979,145.076872,27 Avenza Street,MENTONE,WEST WIMMERA,19865,1.047,43,1,0,0,0,0
62508,-37.829804,145.243197,11 Lisgoold Street,HEATHMONT,HORSHAM,19871,0.203,37,1,0,0,0,0
27822,-37.577171,144.937164,8 Tallarook St,CRAIGIEBURN,YARRA RANGES,40221,2.794,41,1,5,3,2,1
20645,-37.7593613,144.9573822,17 Warne Street,BRUNSWICK,MARIBYRNONG,19967,0.358,18,1,22,7,5,3
58626,-37.8091392,145.1692963,17 Robyn Drive,NUNAWADING,STONNINGTON,19899,1.366,28,1,19,4,3,1
25747,-37.579429,144.906835,19 Greenham Avenue,CRAIGIEBURN,YARRA RANGES,40221,4.066,41,1,5,3,2,1
66768,-37.789265,145.323195,9 Sheldon Avenue,MOOROOLBARK,WEST WIMMERA,19877,1.073,46,1,0,0,0,0
62212,-37.81222,145.233065,7 Bardia Street,RINGWOOD,MACEDON RANGES,19902,0.544,35,1,1,1,1,0
84027,-37.855813,145.007236,43 Highbury Grove,PRAHRAN,BOROONDARA,19946,0.811,14,1,12,3,2,1
6674,-37.779191,144.845764,"379 Ballarat Road,",SUNSHINE,KNOX,20021,1.537,20,1,23,5,3,2
72407,-37.851806,145.261813,45 Ozone Road,BAYSWATER,INDIGO,19870,1.25,41,1,-1,0,0,0
